ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2015002374,425549,Strikeout,201500033,6,1,6,L,572089,R,True
2015002375,576397,Strikeout,201500033,6,2,6,R,520980,R,True
2015002376,571976,Groundout,201500033,6,3,6,R,520980,R,True
2015002377,592626,Double,201500033,6,0,4,R,543883,L,False
2015002378,457759,Single,201500033,6,0,4,R,543883,R,False
2015002379,276519,Strikeout,201500033,6,1,4,R,543883,L,False
2015002380,624577,Fielders Choice Out,201500033,6,2,4,R,543883,R,False
2015002381,408236,Single,201500033,6,2,4,L,571057,L,False
2015002382,435062,Groundout,201500033,6,3,4,L,571057,R,False
2015002383,519083,Groundout,201500033,7,1,7,R,520980,R,True
2015002384,461314,Groundout,201500033,7,2,7,R,520980,R,True
2015002385,457708,Pop Out,201500033,7,3,7,R,520980,R,True
2015002386,518735,Lineout,201500033,7,1,4,L,571057,R,False
2015002387,408307,Strikeout,201500033,7,2,4,L,571057,L,False
2015002388,475100,Groundout,201500033,7,3,4,L,571057,R,False
2015002389,519025,Lineout,201500033,8,1,7,L,434442,R,True
2015002390,475174,Single,201500033,8,1,7,L,434442,L,True
2015002391,500208,Strikeout,201500033,8,2,7,L,434442,R,True
2015002392,425549,Groundout,201500033,8,3,7,L,434442,R,True
2015002393,592626,Strikeout,201500033,8,1,4,R,518875,L,False
2015002394,457759,Flyout,201500033,8,2,4,R,518875,R,False
2015002395,276519,Triple,201500033,8,2,4,R,518875,L,False
2015002396,624577,Lineout,201500033,8,3,4,R,518875,R,False
2015002397,461416,Groundout,201500033,9,1,7,R,407908,L,True
2015002398,571976,Single,201500033,9,1,7,R,407908,R,True
2015002399,519083,Flyout,201500033,9,2,7,R,407908,R,True
2015002400,461314,Strikeout,201500033,9,3,7,R,407908,R,True
2015002401,493114,Single,201500034,1,0,0,R,476451,L,True
2015002402,622110,Sac Bunt,201500034,1,0,0,R,476451,R,True
2015002403,434636,Flyout,201500034,1,1,0,R,476451,L,True
2015002404,457763,Walk,201500034,1,1,0,R,476451,R,True
2015002405,431171,Strikeout,201500034,1,2,0,R,476451,R,True
2015002406,452239,Groundout,201500034,1,3,0,R,476451,R,True
2015002407,572041,Hit By Pitch,201500034,1,0,0,R,518790,R,False
2015002408,572008,Groundout,201500034,1,1,0,R,518790,R,False
2015002409,502671,Strikeout,201500034,1,2,0,R,518790,R,False
2015002410,444482,Groundout,201500034,1,3,0,R,518790,L,False
2015002411,543063,Single,201500034,2,0,1,R,476451,L,True
2015002412,516949,Groundout,201500034,2,1,1,R,476451,L,True
2015002413,518790,Groundout,201500034,2,2,1,R,476451,R,True
2015002414,493114,Double,201500034,2,2,1,R,476451,L,True
2015002415,622110,Double,201500034,2,2,1,R,476451,R,True
2015002416,434636,Lineout,201500034,2,3,1,R,476451,L,True
2015002417,444432,Groundout,201500034,2,1,2,R,518790,R,False
2015002418,571875,Lineout,201500034,2,2,2,R,518790,L,False
2015002419,408042,Flyout,201500034,2,3,2,R,518790,R,False
2015002420,457763,Groundout,201500034,3,1,1,R,476451,R,True
2015002421,431171,Strikeout,201500034,3,2,1,R,476451,R,True
2015002422,452239,Single,201500034,3,2,1,R,476451,R,True
2015002423,543063,Lineout,201500034,3,3,1,R,476451,L,True
2015002424,460060,Groundout,201500034,3,1,2,R,518790,L,False
2015002425,476451,Groundout,201500034,3,2,2,R,518790,R,False
2015002426,572041,Strikeout,201500034,3,3,2,R,518790,R,False
2015002427,516949,Single,201500034,4,0,1,R,476451,L,True
2015002428,518790,Sac Bunt,201500034,4,1,1,R,476451,R,True
2015002429,493114,Walk,201500034,4,1,1,R,476451,L,True
2015002430,622110,Single,201500034,4,1,1,R,476451,R,True
2015002431,434636,Forceout,201500034,4,2,1,R,476451,L,True
2015002432,457763,Lineout,201500034,4,3,1,R,476451,R,True
2015002433,572008,Groundout,201500034,4,1,2,R,518790,R,False
2015002434,502671,Walk,201500034,4,1,2,R,518790,R,False
2015002435,444482,Single,201500034,4,1,2,R,518790,L,False
2015002436,444432,Strikeout,201500034,4,2,2,R,518790,R,False
2015002437,571875,Walk,201500034,4,2,2,R,518790,L,False
2015002438,408042,Pop Out,201500034,4,3,2,R,518790,R,False
2015002439,431171,Double,201500034,5,0,1,R,476451,R,True
2015002440,452239,Groundout,201500034,5,1,1,R,476451,R,True
2015002441,543063,Single,201500034,5,1,1,R,476451,L,True
2015002442,516949,Strikeout,201500034,5,2,1,R,543339,L,True
2015002443,518790,Groundout,201500034,5,3,1,R,543339,R,True
2015002444,460060,Double,201500034,5,0,3,R,518790,L,False
2015002445,457574,Groundout,201500034,5,1,3,R,518790,R,False
2015002446,572041,Groundout,201500034,5,2,3,R,518790,R,False
2015002447,572008,Strikeout,201500034,5,3,3,R,518790,R,False
2015002448,493114,Groundout,201500034,6,1,1,R,543339,L,True
2015002449,622110,Flyout,201500034,6,2,1,R,543339,R,True
2015002450,434636,Double,201500034,6,2,1,R,543339,L,True
2015002451,457763,Lineout,201500034,6,3,1,R,543339,R,True
2015002452,502671,Double,201500034,6,0,3,R,518790,R,False
2015002453,444482,Strikeout,201500034,6,1,3,R,518790,L,False
2015002454,444432,Groundout,201500034,6,2,3,R,518790,R,False
2015002455,571875,Pop Out,201500034,6,3,3,R,518790,L,False
2015002456,431171,Groundout,201500034,7,1,2,R,517414,R,True
2015002457,452239,Flyout,201500034,7,2,2,R,517414,R,True
2015002458,543063,Flyout,201500034,7,3,2,R,517414,L,True
2015002459,431094,Single,201500034,7,0,3,R,466948,R,False
2015002460,460060,Forceout,201500034,7,1,3,R,466948,L,False
2015002461,457574,Lineout,201500034,7,2,3,R,466948,R,False
2015002462,572041,Groundout,201500034,7,3,3,R,466948,R,False
2015002463,516949,Single,201500034,8,0,2,R,605359,L,True
2015002464,453923,Flyout,201500034,8,1,2,R,605359,L,True
2015002465,493114,Single,201500034,8,1,2,R,605359,L,True
2015002466,622110,Strikeout,201500034,8,2,2,R,605359,R,True
2015002467,434636,Groundout,201500034,8,3,2,R,605359,L,True
2015002468,572008,Strikeout,201500034,8,1,3,R,489265,R,False
2015002469,502671,Groundout,201500034,8,2,3,R,489265,R,False
2015002470,444482,Groundout,201500034,8,3,3,R,489265,L,False
2015002471,457763,Single,201500034,9,0,2,R,605359,R,True
2015002472,431171,Home Run,201500034,9,0,2,R,605359,R,True
2015002473,452239,Flyout,201500034,9,1,2,L,424144,R,True
2015002474,543063,Groundout,201500034,9,2,2,L,424144,L,True
2015002475,516949,Flyout,201500034,9,3,2,L,424144,R,True
2015002476,444432,Groundout,201500034,9,1,5,R,433586,R,False
2015002477,571875,Groundout,201500034,9,2,5,R,433586,L,False
2015002478,542255,Single,201500034,9,2,5,R,433586,L,False
2015002479,460060,Strikeout,201500034,9,3,5,R,433586,L,False
2015002480,572761,Walk,201500035,1,0,0,R,453562,L,True
2015002481,518792,Forceout,201500035,1,1,0,R,453562,L,True
2015002482,407812,Forceout,201500035,1,2,0,R,453562,R,True
2015002483,571431,Walk,201500035,1,2,0,R,453562,L,True
2015002484,425509,Strikeout,201500035,1,3,0,R,453562,R,True
2015002485,451594,Flyout,201500035,1,1,0,R,458681,L,False
2015002486,624585,Strikeout,201500035,1,2,0,R,458681,R,False
2015002487,519203,Groundout,201500035,1,3,0,R,458681,L,False
2015002488,445055,Strikeout,201500035,2,1,0,R,453562,L,True
2015002489,425877,Pop Out,201500035,2,2,0,R,453562,R,True
2015002490,543939,Lineout,201500035,2,3,0,R,453562,L,True
2015002491,516770,Strikeout,201500035,2,1,0,R,458681,R,False
2015002492,458085,Flyout,201500035,2,2,0,R,458681,L,False
2015002493,471083,Strikeout,201500035,2,3,0,R,458681,L,False
2015002494,458681,Single,201500035,3,0,0,R,453562,R,True
2015002495,572761,Strikeout,201500035,3,1,0,R,453562,L,True
2015002496,518792,Forceout,201500035,3,2,0,R,453562,L,True
2015002497,407812,Single,201500035,3,2,0,R,453562,R,True
2015002498,571431,Strikeout,201500035,3,3,0,R,453562,L,True
2015002499,570489,Pop Out,201500035,3,1,0,R,458681,L,False
2015002500,453562,Strikeout,201500035,3,2,0,R,458681,R,False
2015002501,600303,Groundout,201500035,3,3,0,R,458681,L,False
2015002502,425509,Groundout,201500035,4,1,0,R,453562,R,True
2015002503,445055,Flyout,201500035,4,2,0,R,453562,L,True
2015002504,425877,Strikeout,201500035,4,3,0,R,453562,R,True
2015002505,451594,Strikeout,201500035,4,1,0,R,458681,L,False
2015002506,624585,Triple,201500035,4,1,0,R,458681,R,False
2015002507,519203,Walk,201500035,4,1,0,R,458681,L,False
2015002508,516770,Strikeout,201500035,4,2,0,R,458681,R,False
2015002509,458085,Lineout,201500035,4,3,0,R,458681,L,False
2015002510,543939,Flyout,201500035,5,1,0,R,453562,L,True
2015002511,458681,Flyout,201500035,5,2,0,R,453562,R,True
2015002512,572761,Flyout,201500035,5,3,0,R,453562,L,True
2015002513,471083,Flyout,201500035,5,1,0,R,458681,L,False
2015002514,570489,Pop Out,201500035,5,2,0,R,458681,L,False
2015002515,453562,Strikeout,201500035,5,3,0,R,458681,R,False
2015002516,518792,Groundout,201500035,6,1,0,R,453562,L,True
2015002517,407812,Pop Out,201500035,6,2,0,R,453562,R,True
2015002518,571431,Walk,201500035,6,2,0,R,453562,L,True
2015002519,425509,Double,201500035,6,2,0,R,453562,R,True
2015002520,445055,Groundout,201500035,6,3,0,R,453562,L,True
2015002521,600303,Strikeout,201500035,6,1,0,R,458681,L,False
2015002522,451594,Flyout,201500035,6,2,0,R,458681,L,False
2015002523,624585,Strikeout,201500035,6,3,0,R,458681,R,False
2015002524,425877,Lineout,201500035,7,1,0,R,453562,R,True
2015002525,543939,Strikeout,201500035,7,2,0,R,453562,L,True
2015002526,458681,Strikeout,201500035,7,3,0,R,453562,R,True
2015002527,519203,Hit By Pitch,201500035,7,0,0,R,458681,L,False
2015002528,516770,Single,201500035,7,0,0,R,458681,R,False
2015002529,458085,Sac Bunt,201500035,7,1,0,L,543779,L,False
2015002530,471083,Sac Fly,201500035,7,2,0,L,543779,L,False
2015002531,570489,Strikeout,201500035,7,3,0,L,543779,R,False
2015002532,572761,Strikeout,201500035,8,1,2,L,457435,L,True
2015002533,518792,Single,201500035,8,1,2,L,457435,L,True
2015002534,407812,Flyout,201500035,8,2,2,R,519166,R,True
2015002535,571431,Lineout,201500035,8,3,2,R,467008,L,True
2015002536,519333,Bunt Groundout,201500035,8,1,0,R,279571,R,False
2015002537,600303,Flyout,201500035,8,2,0,R,279571,L,False
2015002538,451594,Strikeout,201500035,8,3,0,R,279571,L,False
2015002539,425509,Lineout,201500035,9,1,2,R,444468,R,True
2015002540,445055,Groundout,201500035,9,2,2,R,444468,L,True
2015002541,425877,Flyout,201500035,9,3,2,R,444468,R,True
2015002542,547982,Single,201500036,1,0,0,L,431148,L,True
2015002543,462101,Sac Bunt,201500036,1,1,0,L,431148,R,True
2015002544,134181,Groundout,201500036,1,2,0,L,431148,R,True
2015002545,425902,Strikeout,201500036,1,3,0,L,431148,L,True
2015002546,502226,Flyout,201500036,1,1,0,L,446321,R,False
2015002547,425496,Groundout,201500036,1,2,0,L,446321,R,False
2015002548,450314,Groundout,201500036,1,3,0,L,446321,R,False
2015002549,607387,Strikeout,201500036,2,1,0,L,431148,R,True
2015002550,519295,Strikeout,201500036,2,2,0,L,431148,R,True
2015002551,489267,Strikeout,201500036,2,3,0,L,431148,R,True
2015002552,456714,Strikeout,201500036,2,1,0,L,446321,R,False
2015002553,592192,Pop Out,201500036,2,2,0,L,446321,R,False
2015002554,543434,Double,201500036,2,3,0,L,446321,R,False
2015002555,596059,Pop Out,201500036,3,1,0,L,431148,L,True
2015002556,455139,Strikeout,201500036,3,2,0,L,431148,R,True
2015002557,547982,Strikeout,201500036,3,3,0,L,431148,L,True
2015002558,572033,Flyout,201500036,3,1,0,L,446321,R,False
2015002559,543760,Single,201500036,3,1,0,L,446321,R,False
2015002560,502285,Triple,201500036,3,1,0,L,446321,R,False
2015002561,502226,Hit By Pitch,201500036,3,1,0,L,446321,R,False
2015002562,425496,Single,201500036,3,1,0,L,446321,R,False
2015002563,450314,Bunt Pop Out,201500036,3,2,0,L,446321,R,False
2015002564,456714,Walk,201500036,3,2,0,L,446321,R,False
2015002565,592192,Double,201500036,3,2,0,L,446321,R,False
2015002566,543434,Groundout,201500036,3,3,0,L,446321,R,False
2015002567,462101,Groundout,201500036,4,1,5,L,431148,R,True
2015002568,134181,Lineout,201500036,4,2,5,L,431148,R,True
2015002569,425902,Walk,201500036,4,2,5,L,431148,L,True
2015002570,607387,Strikeout,201500036,4,3,5,L,431148,R,True
2015002571,572033,Single,201500036,4,0,0,L,446321,R,False
2015002572,543760,Walk,201500036,4,0,0,L,446321,R,False
2015002573,502285,Field Error,201500036,4,0,0,L,446321,R,False
2015002574,502226,Lineout,201500036,4,1,0,L,446321,R,False
2015002575,425496,Strikeout,201500036,4,2,0,L,446321,R,False
2015002576,450314,Groundout,201500036,4,3,0,L,446321,R,False
2015002577,519295,Groundout,201500036,5,1,6,L,431148,R,True
2015002578,489267,Strikeout,201500036,5,2,6,L,431148,R,True
2015002579,596059,Strikeout,201500036,5,3,6,L,431148,L,True
2015002580,456714,Groundout,201500036,5,1,0,L,446321,R,False
2015002581,592192,Single,201500036,5,1,0,L,446321,R,False
2015002582,543434,Single,201500036,5,1,0,L,446321,R,False
2015002583,572033,Single,201500036,5,1,0,L,446321,R,False
2015002584,543760,Single,201500036,5,1,0,L,446321,R,False
2015002585,502285,Forceout,201500036,5,2,0,R,548337,R,False
2015002586,502226,Forceout,201500036,5,3,0,R,548337,R,False
2015002587,455139,Flyout,201500036,6,1,8,L,431148,R,True
